Country,Player,Year,Own_goal
Uruguay,Santos Iriarte,1930,FALSE
Uruguay,Pedro Cea,1930,FALSE
Uruguay,Pedro Cea,1930,FALSE
Uruguay,Pablo Dorado,1930,FALSE
Argentina,Carlos Peucelle,1930,FALSE
Argentina,Guillermo Stebile,1930,FALSE
Uruguay,Pedro Cea,1930,FALSE
Uruguay,Santos Iriarte,1930,FALSE
Uruguay,Hector Castro,1930,FALSE
Estonia,Friedrich Karm,1930,FALSE
Lithuania,Jaroslavas CitaviŽius,1930,FALSE
Lithuania,Antanas Lingis,1930,FALSE
Latvia,Eriks Petersons,1930,FALSE
Latvia,Voldemirs «ins,1930,FALSE
Estonia,Eugen Einman,1930,FALSE
Estonia,Friedrich Karm,1930,FALSE
Latvia,Fricis DambrŽ?vics,1930,FALSE
Lithuania,Jaroslavas CitaviŽius,1930,FALSE
Latvia,Eriks Petersons,1930,FALSE
Lithuania,Antanas Lingis,1930,FALSE
Latvia,Eriks Petersons,1930,FALSE
Latvia,Eriks Petersons,1930,FALSE
Lithuania,Stepas Chmelevskis,1930,FALSE
Estonia,Eduard Ellman-Eelma,1931,FALSE
Estonia,Leonhard Kass,1931,FALSE
Latvia,Eriks Petersons,1931,FALSE
Estonia,Eduard Ellman-Eelma,1931,FALSE
Latvia,JŽnis ÿkincs,1931,FALSE
Estonia,Friedrich Karm,1931,FALSE
Estonia,Friedrich Karm,1931,FALSE
Lithuania,Jaroslavas CitaviŽius,1932,FALSE
Latvia,Eriks Petersons,1932,FALSE
Latvia,Alberts ÿeibelis,1932,FALSE
Latvia,Hermanis JŽ?nihs,1932,FALSE
Latvia,Arnolds Tauri?­,1932,FALSE
Estonia,Roman MÇætlik,1932,FALSE
Lithuania,Eduardas Ž?ióauskas,1932,FALSE
Lithuania,Antanas Lingis,1932,FALSE
Latvia,Alberts ÿeibelis,1932,FALSE
Sweden,Knut Kroon,1933,FALSE
Sweden,Lennart Bunke,1933,FALSE
Sweden,Bertil Ericsson,1933,FALSE
Sweden,Torsten Bunke,1933,FALSE
Estonia,Leonhard Kass,1933,FALSE
Estonia,Richard Kuremaa,1933,FALSE
Sweden,Bertil Ericsson,1933,FALSE
Sweden,Sven Andersson,1933,FALSE
Sweden,Knut Hansson,1933,FALSE
Sweden,Knut Hansson,1933,FALSE
Estonia,Richard Kuremaa,1933,FALSE
Lithuania,Jaroslavas CitaviŽius,1933,FALSE
Latvia,Alberts ÿeibelis,1933,FALSE
Lithuania,Zigmas Sabaliauskas,1933,FALSE
Latvia,Eriks Petersons,1933,FALSE
Lithuania,Antanas Lingis,1933,FALSE
Latvia,Eriks Petersons,1933,FALSE
Yugoslavia,Vladimir KragiŽ?,1933,FALSE
Yugoslavia,Blagoje MarjanoviŽ?,1933,FALSE
Switzerland,Alessandro Frigerio,1933,FALSE
Switzerland,Willy JÇÏggi,1933,FALSE
Czechoslovakia,Josef SilnÇ«,1933,FALSE
Poland,Henryk Martyna,1933,FALSE
Czechoslovakia,Franti­ek Pelcner,1933,FALSE
Romania,GraÔ?ian Sepi,1933,FALSE
Romania,Ô?tefan Dobay,1933,FALSE
Switzerland,Ernst Hufschmid,1933,FALSE
Switzerland,Erwin HochstrÇÏsser,1933,FALSE
Cuba,Mario LÇüpez,1934,FALSE
Cuba,Hector Socorro,1934,FALSE
Cuba,Çngel MartÇðnez,1934,FALSE
Haiti,Robert St. Fort,1934,FALSE
Haiti,Robert St. Fort,1934,FALSE
Cuba,Mario LÇüpez,1934,FALSE
Cuba,Hector Socorro,1934,FALSE
Cuba,Mario LÇüpez,1934,FALSE
Cuba,Francisco Socorro,1934,FALSE
Cuba,Enrique Ferrer,1934,FALSE
Cuba,Salvador Soto,1934,FALSE
Cuba,Mario LÇüpez,1934,FALSE
Belgium,Jean Capelle,1934,FALSE
Republic of Ireland,Paddy Moore,1934,FALSE
Belgium,Stan Vanden Eynde,1934,FALSE
Belgium,FranÇõois Vanden Eynde,1934,FALSE
Republic of Ireland,Paddy Moore,1934,FALSE
Republic of Ireland,Paddy Moore,1934,FALSE
Belgium,FranÇõois Vanden Eynde,1934,FALSE
Republic of Ireland,Paddy Moore,1934,FALSE
Mexico,Dionisio MejÇða,1934,FALSE
Mexico,Dionisio MejÇða,1934,FALSE
Mexico,Dionisio MejÇða,1934,FALSE
Cuba,Mario LÇüpez,1934,FALSE
Cuba,Mario LÇüpez,1934,FALSE
Germany,Josef Rasselnberg,1934,FALSE
Germany,Willi Wigold,1934,FALSE
Germany,Ernst Albrecht,1934,FALSE
Luxembourg,Ernest Mengel,1934,FALSE
Germany,Karl Hohmann,1934,FALSE
Germany,Josef Rasselnberg,1934,FALSE
Germany,Karl Hohmann,1934,FALSE
Germany,Karl Hohmann,1934,FALSE
Germany,Josef Rasselnberg,1934,FALSE
Germany,Josef Rasselnberg,1934,FALSE
Mexico,Jorge Sota,1934,FALSE
Mexico,Dionisio MejÇða,1934,FALSE
Mexico,Dionisio MejÇða,1934,FALSE
Mexico,Felipe Rosas,1934,FALSE
Mexico,Dionisio MejÇða,1934,FALSE
Spain,Eduardo Gonzalez ValiÇño,1934,FALSE
Spain,Isidro Langara,1934,FALSE
Spain,Isidro Langara,1934,FALSE
Spain,Isidro Langara,1934,FALSE
Spain,Luis Regueiro,1934,FALSE
Spain,MartÇð VentolrÇÿ,1934,FALSE
Spain,Luis Regueiro,1934,FALSE
Spain,Isidro Langara,1934,FALSE
Spain,Isidro Langara,1934,FALSE
Egypt,Mahmoud Mokhtar El-Tetsh,1934,FALSE
Egypt,Mostafa Taha,1934,FALSE
Egypt,Mahmoud Mokhtar El-Tetsh,1934,FALSE
Egypt,Mohamed Latif,1934,FALSE
Egypt,Mahmoud Mokhtar El-Tetsh,1934,FALSE
Israel,Avraham Nudelmann,1934,FALSE
Egypt,Mostafa Taha,1934,FALSE
Egypt,Mohamed Latif,1934,FALSE
Cuba,Mario LÇüpez,1934,FALSE
Mexico,Manuel Alonso,1934,FALSE
Mexico,Jose¸ Ruvalcaba,1934,FALSE
Mexico,Fernando Marcos,1934,FALSE
Mexico,Manuel Alonso,1934,FALSE
Portugal,Vitor Silva,1934,FALSE
Spain,Isidro Langara,1934,FALSE
Spain,Isidro Langara,1934,FALSE
Bulgaria,Dimitar Baikushev,1934,FALSE
Hungary,GyÇôrgy SÇ­rosi,1934,FALSE
Hungary,GÇ­bor P. SzabÇü,1934,FALSE
Hungary,GÇ¸za Toldi,1934,FALSE
Hungary,Imre Markos,1934,FALSE
Italy,Anfilogino Guarisi,1934,FALSE
Italy,Giuseppe Meazza,1934,FALSE
Italy,Giovanni Ferrari,1934,FALSE
Italy,Giuseppe Meazza,1934,FALSE
Egypt,Mohamed Latif,1934,FALSE
Egypt,Mahmoud Mokhtar El-Tetsh,1934,FALSE
Egypt,Mahmoud Mokhtar El-Tetsh,1934,FALSE
Egypt,Abdulrahman Fawzi,1934,FALSE
Israel,Yohanan Sukenik,1934,FALSE
Netherlands,Kick Smit,1934,FALSE
Republic of Ireland,Johnny Squires,1934,FALSE
Republic of Ireland,Paddy Moore,1934,FALSE
Netherlands,Bep Bakhuys,1934,FALSE
Netherlands,Bep Bakhuys,1934,FALSE
Netherlands,Leen Vente,1934,FALSE
Netherlands,Kick Smit,1934,FALSE
France,Alfred Aston,1934,FALSE
France,Jean Nicolas,1934,FALSE
Luxembourg,ThÇ¸ophile Speicher,1934,FALSE
France,Jean Nicolas,1934,FALSE
France,Ernest Liberati,1934,FALSE
France,Jean Nicolas,1934,FALSE
France,Jean Nicolas,1934,FALSE
Austria,Johann Horvath,1934,FALSE
Austria,Johann Horvath,1934,FALSE
Austria,Johann Horvath,1934,FALSE
Austria,Karl Zischek,1934,FALSE
Austria,Rudolf Viertl,1934,FALSE
Bulgaria,Mihail Lozanov,1934,FALSE
Austria,Matthias Sindelar,1934,FALSE
Belgium,Laurent Grimmonprez,1934,FALSE
Netherlands,Kick Smit,1934,FALSE
Netherlands,Bep Bakhuys,1934,FALSE
Netherlands,Leen Vente,1934,FALSE
Belgium,Bernard Voorhoof,1934,FALSE
Netherlands,Bep Bakhuys,1934,FALSE
Hungary,GÇ­bor P. SzabÇü,1934,FALSE
Hungary,GÇ­bor P. SzabÇü,1934,FALSE
Hungary,JÇüzsef Solti,1934,FALSE
Bulgaria,Vladimir Todorov,1934,FALSE
Hungary,JÇüzsef Solti,1934,FALSE
Romania,SÇ­ndor Schwartz,1934,FALSE
Yugoslavia,Vladimir KragiŽ?,1934,FALSE
Romania,Ô?tefan Dobay,1934,FALSE
Mexico,Manuel Alonso,1934,FALSE
United States,Aldo Donelli,1934,FALSE
United States,Aldo Donelli,1934,FALSE
United States,Aldo Donelli,1934,FALSE
Mexico,Dionisio MejÇða,1934,FALSE
United States,Aldo Donelli,1934,FALSE
Argentina,Ernesto Belis,1934,FALSE
Sweden,Sven Jonasson,1934,FALSE
Argentina,Alberto Galateo,1934,FALSE
Sweden,Sven Jonasson,1934,FALSE
Sweden,Knut Kroon,1934,FALSE
France,Jean Nicolas,1934,FALSE
Austria,Matthias Sindelar,1934,FALSE
Austria,Anton Schall,1934,FALSE
Austria,Josef Bican,1934,FALSE
France,Georges Verriest,1934,FALSE
Germany,Stanislaus Kobierski,1934,FALSE
Belgium,Bernard Voorhoof,1934,FALSE
Belgium,Bernard Voorhoof,1934,FALSE
Germany,Otto Siffling,1934,FALSE
Germany,Edmund Conen,1934,FALSE
Germany,Edmund Conen,1934,FALSE
Germany,Edmund Conen,1934,FALSE
Spain,Jose¸ Iraragorri,1934,FALSE
Spain,Jose¸ Iraragorri,1934,FALSE
Spain,Isidro Langara,1934,FALSE
Brazil,LeÇïnidas,1934,FALSE
Romania,Ô?tefan Dobay,1934,FALSE
Czechoslovakia,AntonÇðn PuŽ,1934,FALSE
Czechoslovakia,Old?ich NejedlÇ«,1934,FALSE
Hungary,PÇ­l Teleki,1934,FALSE
Hungary,GÇ¸za Toldi,1934,FALSE
Egypt,Abdulrahman Fawzi,1934,FALSE
Egypt,Abdulrahman Fawzi,1934,FALSE
Hungary,Jen? Vincze,1934,FALSE
Hungary,GÇ¸za Toldi,1934,FALSE
Italy,Angelo Schiavio,1934,FALSE
Italy,Raimundo Orsi,1934,FALSE
Italy,Angelo Schiavio,1934,FALSE
United States,Aldo Donelli,1934,FALSE
Italy,Giovanni Ferrari,1934,FALSE
Italy,Angelo Schiavio,1934,FALSE
Italy,Raimundo Orsi,1934,FALSE
Italy,Giuseppe Meazza,1934,FALSE
Switzerland,Leopold Kielholz,1934,FALSE
Netherlands,Kick Smit,1934,FALSE
Switzerland,Leopold Kielholz,1934,FALSE
Switzerland,Andre¸ Abegglen,1934,FALSE
Netherlands,Leen Vente,1934,FALSE
Austria,Johann Horvath,1934,FALSE
Austria,Karl Zischek,1934,FALSE
Hungary,GyÇôrgy SÇ­rosi,1934,FALSE
Switzerland,Leopold Kielholz,1934,FALSE
Czechoslovakia,Franti­ek Svoboda,1934,FALSE
Czechoslovakia,Ji?Çð Sobotka,1934,FALSE
Switzerland,Willy JÇÏggi,1934,FALSE
Czechoslovakia,Old?ich NejedlÇ«,1934,FALSE
Germany,Karl Hohmann,1934,FALSE
Germany,Karl Hohmann,1934,FALSE
Sweden,GÇôsta Dunker,1934,FALSE
Spain,Luis Regueiro,1934,FALSE
Italy,Giovanni Ferrari,1934,FALSE
Italy,Giuseppe Meazza,1934,FALSE
Czechoslovakia,Old?ich NejedlÇ«,1934,FALSE
Germany,Rudolf Noack,1934,FALSE
Czechoslovakia,Old?ich NejedlÇ«,1934,FALSE
Czechoslovakia,Old?ich NejedlÇ«,1934,FALSE
Italy,Enrique Guaita,1934,FALSE
Germany,Ernst Lehner,1934,FALSE
Germany,Edmund Conen,1934,FALSE
Austria,Johann Horvath,1934,FALSE
Germany,Ernst Lehner,1934,FALSE
Austria,Karl Sesta,1934,FALSE
Czechoslovakia,AntonÇðn PuŽ,1934,FALSE
Italy,Raimundo Orsi,1934,FALSE
Italy,Angelo Schiavio,1934,FALSE
Chile,Arturo Carmona,1935,FALSE
Argentina,Miguel Angel Lauri,1935,FALSE
Argentina,Arturo Arrieta,1935,FALSE
Argentina,Diego GarcÇða,1935,FALSE
Argentina,Herminio Masantonio,1935,FALSE
Uruguay,Hector Castro,1935,FALSE
Uruguay,AnÇðbal Ciocca,1935,FALSE
Uruguay,AnÇðbal Ciocca,1935,FALSE
Chile,Carlos Giudice,1935,FALSE
Peru,Teodoro Fernandez,1935,FALSE
Argentina,Herminio Masantonio,1935,FALSE
Argentina,Diego GarcÇða,1935,FALSE
Argentina,Herminio Masantonio,1935,FALSE
Argentina,Herminio Masantonio,1935,FALSE
Peru,Alberto Montellanos,1935,FALSE
Uruguay,Hector Castro,1935,FALSE
Uruguay,Jose¸ Taboada,1935,FALSE
Uruguay,AnÇðbal Ciocca,1935,FALSE
Lithuania,Voldemaras Ja­keviŽius,1935,FALSE
Estonia,Nikolai Linberg,1935,FALSE
Lithuania,Antanas Lingis,1935,FALSE
Latvia,IŽ¬ja Vestermans,1935,FALSE
Lithuania,Antanas Lingis,1935,FALSE
Lithuania,Romualdas Marcinkus,1935,FALSE
Latvia,IŽ¬ja Vestermans,1935,FALSE
Estonia,Eduard Ellman-Eelma,1935,FALSE
Latvia,Eriks Petersons,1935,FALSE
Lithuania,Voldemaras Ja­keviŽius,1936,FALSE
Latvia,IŽ¬ja Vestermans,1936,FALSE
Latvia,Alberts ÿeibelis,1936,FALSE
Estonia,Georg Siimenson,1936,FALSE
Estonia,Richard Kuremaa,1936,FALSE
Lithuania,Juozas Gudelis,1936,FALSE
Latvia,Alberts ÿeibelis,1936,FALSE
Latvia,JŽnis Lidmanis,1936,FALSE
Estonia,Julius Kaljo,1936,FALSE
Brazil,Roberto EmÇðlio da Cunha,1936,FALSE
Brazil,Afonso GuimarÇœes da Silva,1936,FALSE
Peru,Teodoro Fernandez,1936,FALSE
Brazil,Niginho,1936,FALSE
Peru,Alejandro Villanueva,1936,FALSE
Argentina,Francisco Varallo,1936,FALSE
Argentina,Francisco Varallo,1936,FALSE
Chile,RaulToro Julio,1936,FALSE
Paraguay,Amadeo Ortega,1937,FALSE
Uruguay,Severino Varela,1937,FALSE
Uruguay,Severino Varela,1937,FALSE
Paraguay,Aurelio Gonzalez,1937,FALSE
Paraguay,Adolfo Erico,1937,FALSE
Paraguay,Amadeo Ortega,1937,FALSE
Brazil,Patesko,1937,FALSE
Brazil,Carvalho Leite,1937,FALSE
Chile,Jose¸ AvendaÇño,1937,FALSE
Chile,RaulToro Julio,1937,FALSE
Brazil,Patesko,1937,FALSE
Brazil,LuÇðz Mesquita de Oliveira,1937,FALSE
Brazil,LuÇðz Mesquita de Oliveira,1937,FALSE
Chile,Guillermo Riveros,1937,FALSE
Brazil,Roberto EmÇðlio da Cunha,1937,FALSE
Chile,RaulToro Julio,1937,FALSE
Uruguay,Adelaido CamaitÇð,1937,FALSE
Peru,Teodoro Fernandez,1937,FALSE
Uruguay,Severino Varela,1937,FALSE
Peru,Adolfo Magallanes,1937,FALSE
Uruguay,Severino Varela,1937,FALSE
Uruguay,Juan PÇðriz,1937,FALSE
Argentina,Alejandro Scopelli,1937,FALSE
Argentina,Enrique GarcÇða,1937,FALSE
Argentina,Alberto Zozaya,1937,FALSE
Argentina,Alejandro Scopelli,1937,FALSE
Argentina,Alberto Zozaya,1937,FALSE
Argentina,Alberto Zozaya,1937,FALSE
Paraguay,Aurelio Gonzalez,1937,FALSE
Chile,RaulToro Julio,1937,FALSE
Chile,Manuel Arancibia,1937,FALSE
Chile,RaulToro Julio,1937,FALSE
Brazil,Patesko,1937,FALSE
Brazil,LuÇðz Mesquita de Oliveira,1937,FALSE
Brazil,LuÇðz Mesquita de Oliveira,1937,FALSE
Brazil,Carvalho Leite,1937,FALSE
Brazil,Patesko,1937,FALSE
Argentina,Alberto Zozaya,1937,FALSE
Paraguay,Juan Amarilla,1937,FALSE
Chile,RaulToro Julio,1937,FALSE
Chile,RaulToro Julio,1937,FALSE
Paraguay,MartÇðn Flor,1937,FALSE
Paraguay,RaulNÇ§Çñez Velloso,1937,FALSE
Uruguay,Segundo VilladÇüniga,1937,FALSE
Brazil,Carvalho Leite,1937,FALSE
Uruguay,Juan PÇðriz,1937,FALSE
Brazil,AntÇïnio Almeida,1937,FALSE
Brazil,Niginho,1937,FALSE
Peru,Jorge Alcalde,1937,FALSE
Chile,Guillermo Torres,1937,FALSE
Peru,Jorge Alcalde,1937,FALSE
Chile,Arturo Carmona,1937,FALSE
Uruguay,Eduardo Ithurbide,1937,FALSE
Uruguay,Juan PÇðriz,1937,FALSE
Uruguay,Severino Varela,1937,FALSE
Argentina,Francisco Varallo,1937,FALSE
Argentina,Alberto Zozaya,1937,FALSE
Peru,Jose¸ MarÇða Lavalle,1937,FALSE
Argentina,Enrique GarcÇða,1937,FALSE
Argentina,Vicente de la Mata,1937,FALSE
Argentina,Vicente de la Mata,1937,FALSE
Sweden,Lennart Bunke,1937,FALSE
Sweden,Erik Persson,1937,FALSE
Sweden,Kurt SvanstrÇôm,1937,FALSE
Sweden,Lennart Bunke,1937,FALSE
Estonia,Georg Siimenson,1937,FALSE
Estonia,Heinrich Uukkivi,1937,FALSE
Sweden,Gustav Josefsson,1937,FALSE
Sweden,Lennart Bunke,1937,FALSE
Sweden,Gustav Josefsson,1937,FALSE
Sweden,Sven Jonasson,1937,FALSE
Sweden,Gustav WetterstrÇôm,1937,FALSE
Sweden,Gustav WetterstrÇôm,1937,FALSE
Sweden,Gustav WetterstrÇôm,1937,FALSE
Germany,Ernst Lehner,1937,FALSE
Germany,Adolf Urban,1937,FALSE
Latvia,Fricis Ka?eps,1937,FALSE
Latvia,IŽ¬ja Vestermans,1937,FALSE
Latvia,Fricis Ka?eps,1937,FALSE
Lithuania,Juozas Gudelis,1937,FALSE
Latvia,Fricis Ka?eps,1937,FALSE
Lithuania,Jonas Paulionis,1937,FALSE
Estonia,Richard Kuremaa,1937,FALSE
Estonia,Georg Siimenson,1937,FALSE
Germany,Ernst Lehner,1937,FALSE
Germany,Josef Gauchel,1937,FALSE
Germany,Ernst Lehner,1937,FALSE
Germany,Josef Gauchel,1937,FALSE
Latvia,Fricis Ka?eps,1937,FALSE
Latvia,Vaclavs Bordu­ko,1937,FALSE
Latvia,Vaclavs Bordu­ko,1937,FALSE
Latvia,Fricis Ka?eps,1937,FALSE
Latvia,IŽ¬ja Vestermans,1937,FALSE
Lithuania,Jonas Paulionis,1937,FALSE
Latvia,IŽ¬ja Vestermans,1937,FALSE
Estonia,Richard Kuremaa,1937,FALSE
Estonia,Georg Siimenson,1937,FALSE
Estonia,Heinrich Uukkivi,1937,FALSE
Estonia,Aavo Sillandi,1937,FALSE
Estonia,Georg Siimenson,1937,FALSE
Latvia,JŽnis RozŽ®tis,1937,FALSE
Latvia,IŽ¬ja Vestermans,1937,FALSE
Latvia,IŽ¬ja Vestermans,1937,FALSE
Austria,Camillo Jerusalem,1937,FALSE
Austria,Franz Binder,1937,FALSE
Norway,Reidar Kvammen,1937,FALSE
Republic of Ireland,Matty Geoghegan,1937,FALSE
Republic of Ireland,Jimmy Dunne,1937,FALSE
Norway,Reidar Kvammen,1937,FALSE
Norway,Alf Martinsen,1937,FALSE
Poland,Leonard PiŽ?tek,1937,FALSE
Poland,Leonard PiŽ?tek,1937,FALSE
Poland,Jerzy Wostal,1937,FALSE
Poland,Ernst Wilimowski,1937,FALSE
Czechoslovakia,Jan RÇðha,1937,FALSE
Bulgaria,Georgi Panchediev,1937,FALSE
Republic of Ireland,Jimmy Dunne,1937,FALSE
Norway,Reidar Kvammen,1937,FALSE
Norway,Reidar Kvammen,1937,FALSE
Norway,Alf Martinsen,1937,FALSE
Republic of Ireland,Kevin O'Flanagan,1937,FALSE
Republic of Ireland,Harry Duggan,1937,FALSE
Germany,Otto Siffling,1937,FALSE
Germany,Fritz Szepan,1937,FALSE
Germany,Helmut SchÇôn,1937,FALSE
Germany,Otto Siffling,1937,FALSE
Germany,Helmut SchÇôn,1937,FALSE
Netherlands,Kick Smit,1937,FALSE
Netherlands,Piet de Boer,1937,FALSE
Netherlands,Piet de Boer,1937,FALSE
Netherlands,Piet de Boer,1937,FALSE
Greece,Kleanthis Vikelidis,1938,FALSE
Greece,Kleanthis Vikelidis,1938,FALSE
Israel,Peri Neufeld,1938,FALSE
Greece,Antonis Migiakis,1938,FALSE
Greece,Kleanthis Vikelidis,1938,FALSE
Luxembourg,Camille Libar,1938,FALSE
Belgium,Bernard Voorhoof,1938,FALSE
Luxembourg,Gustave Kemp,1938,FALSE
Belgium,Raymond Braine,1938,FALSE
Belgium,FranÇõois de Vries,1938,FALSE
Hungary,Gyula ZsengellÇ¸r,1938,FALSE
Hungary,PÇ­l Titkos,1938,FALSE
Hungary,Gyula ZsengellÇ¸r,1938,FALSE
Hungary,Gyula ZsengellÇ¸r,1938,FALSE
Hungary,Jen? Vincze,1938,FALSE
Hungary,JÇüzsef Nemes,1938,FALSE
Hungary,JÇüzsef Nemes,1938,FALSE
Hungary,JÇüzsef Nemes,1938,FALSE
Hungary,Gyula ZsengellÇ¸r,1938,FALSE
Hungary,PÇ­l Titkos,1938,FALSE
Hungary,Gyula ZsengellÇ¸r,1938,FALSE
Greece,Lefteris Makris,1938,FALSE
Netherlands,Henk van Spaandonck,1938,FALSE
Belgium,Hendrik Isemborghs,1938,FALSE
Yugoslavia,Blagoje MarjanoviŽ?,1938,FALSE
Czechoslovakia,Ladislav ÿimînek,1938,FALSE
Czechoslovakia,Old?ich NejedlÇ«,1938,FALSE
Czechoslovakia,Josef Ludl,1938,FALSE
Czechoslovakia,Old?ich NejedlÇ«,1938,FALSE
Czechoslovakia,Ladislav ÿimînek,1938,FALSE
Czechoslovakia,Ladislav ÿimînek,1938,FALSE
Switzerland,Georges Aeby,1938,FALSE
Switzerland,Lauro Amado,1938,FALSE
Portugal,Fernando Peyroteo,1938,FALSE
Germany,Josef Gauchel,1938,FALSE
Switzerland,Andre¸ Abegglen,1938,FALSE
Brazil,LeÇïnidas da Silva,1938,FALSE
Poland,Friedrich Scherfke,1938,FALSE
Brazil,Romeu Pellicciari,1938,FALSE
Brazil,Jose¸ PerÇ­cio,1938,FALSE
Poland,Ernst Wilimowski,1938,FALSE
Poland,Ernst Wilimowski,1938,FALSE
Brazil,Jose¸ PerÇ­cio,1938,FALSE
Poland,Ernst Wilimowski,1938,FALSE
Brazil,LeÇïnidas da Silva,1938,FALSE
Brazil,LeÇïnidas da Silva,1938,FALSE
Poland,Ernst Wilimowski,1938,FALSE
Romania,Silviu Bindea,1938,FALSE
Cuba,Hector Socorro,1938,FALSE
Cuba,Jose¸ MagriÇñÇ­,1938,FALSE
Romania,Iuliu BarÇ­tky,1938,FALSE
Cuba,Hector Socorro,1938,FALSE
Romania,Ô?tefan Dobay,1938,FALSE
Czechoslovakia,Josef Ko­¾Ç­lek,1938,FALSE
Czechoslovakia,Josef Zeman,1938,FALSE
Czechoslovakia,Old?ich NejedlÇ«,1938,FALSE
France,Ç?mile Veinante,1938,FALSE
France,Jean Nicolas,1938,FALSE
Belgium,Hendrik Isemborghs,1938,FALSE
France,Jean Nicolas,1938,FALSE
Hungary,Vilmos Kohut,1938,FALSE
Hungary,GÇ¸za Toldi,1938,FALSE
Hungary,GyÇôrgy SÇ­rosi,1938,FALSE
Hungary,Gyula ZsengellÇ¸r,1938,FALSE
Hungary,Gyula ZsengellÇ¸r,1938,FALSE
Hungary,GyÇôrgy SÇ­rosi,1938,FALSE
Italy,Pietro Ferraris,1938,FALSE
Norway,Arne Brustad,1938,FALSE
Italy,Silvio Piola,1938,FALSE
Romania,Ô?tefan Dobay,1938,FALSE
Cuba,Hector Socorro,1938,FALSE
Cuba,TomÇ­s Fernandez,1938,FALSE
Germany,Wilhelm Hahnemann,1938,FALSE
Germany,Ernst LÇôrtscher,1938,TRUE
Switzerland,Eugen Walaschek,1938,FALSE
Switzerland,Alfred Bickel,1938,FALSE
Switzerland,Andre¸ Abegglen,1938,FALSE
Switzerland,Andre¸ Abegglen,1938,FALSE
Brazil,LeÇïnidas da Silva,1938,FALSE
Czechoslovakia,Old?ich NejedlÇ«,1938,FALSE
Sweden,Harry Andersson,1938,FALSE
Sweden,Gustav WetterstrÇôm,1938,FALSE
Sweden,Gustav WetterstrÇôm,1938,FALSE
Sweden,Gustav WetterstrÇôm,1938,FALSE
Sweden,Tore Keller,1938,FALSE
Sweden,Harry Andersson,1938,FALSE
Sweden,Arne Nyberg,1938,FALSE
Sweden,Harry Andersson,1938,FALSE
Italy,Gino Colaussi,1938,FALSE
France,Oscar Heisserer,1938,FALSE
Italy,Silvio Piola,1938,FALSE
Italy,Silvio Piola,1938,FALSE
Hungary,GyÇôrgy SÇ­rosi,1938,FALSE
Hungary,Gyula ZsengellÇ¸r,1938,FALSE
Czechoslovakia,Vlastimil KopeckÇ«,1938,FALSE
Brazil,LeÇïnidas da Silva,1938,FALSE
Brazil,Roberto EmÇðlio da Cunha,1938,FALSE
Italy,Gino Colaussi,1938,FALSE
Italy,Giuseppe Meazza,1938,FALSE
Brazil,Romeu Pellicciari,1938,FALSE
Sweden,Arne Nyberg,1938,FALSE
Hungary,Sven Jacobsson,1938,TRUE
Hungary,PÇ­l Titkos,1938,FALSE
Hungary,Gyula ZsengellÇ¸r,1938,FALSE
Hungary,GyÇôrgy SÇ­rosi,1938,FALSE
Hungary,Gyula ZsengellÇ¸r,1938,FALSE
Sweden,Sven Jonasson,1938,FALSE
Sweden,Arne Nyberg,1938,FALSE
Brazil,Romeu Pellicciari,1938,FALSE
Brazil,LeÇïnidas da Silva,1938,FALSE
Brazil,LeÇïnidas da Silva,1938,FALSE
Brazil,Jose¸ PerÇ­cio,1938,FALSE
Italy,Gino Colaussi,1938,FALSE
Hungary,PÇ­l Titkos,1938,FALSE
Italy,Silvio Piola,1938,FALSE
Italy,Gino Colaussi,1938,FALSE
Hungary,GyÇôrgy SÇ­rosi,1938,FALSE
Italy,Silvio Piola,1938,FALSE
Estonia,Ralf Veidemann,1938,FALSE
Estonia,Ralf Veidemann,1938,FALSE
Estonia,Heinrich Uukkivi,1938,FALSE
Lithuania,Kazys ÿurkus,1938,FALSE
Lithuania,Voldemaras Ja­keviŽius,1938,FALSE
Latvia,Francis Krup­s,1938,FALSE
Estonia,Leonhard Kass,1938,FALSE
Latvia,Ž?riks Raisters,1938,FALSE
Chile,Enrique Sorrel,1939,FALSE
Paraguay,Tiberio Godoy,1939,FALSE
Paraguay,Tiberio Godoy,1939,FALSE
Paraguay,Marcial Barrios,1939,FALSE
Paraguay,Marcial Barrios,1939,FALSE
Paraguay,Ricardo Aquino,1939,FALSE
Peru,Teodoro Fernandez,1939,FALSE
Peru,Jorge Alcalde,1939,FALSE
Peru,Teodoro Fernandez,1939,FALSE
Ecuador,Marino AlcÇðvar,1939,FALSE
Peru,Jorge Alcalde,1939,FALSE
Peru,Teodoro Fernandez,1939,FALSE
Ecuador,Marino AlcÇðvar,1939,FALSE
Uruguay,Roberto Porta,1939,FALSE
Uruguay,Severino Varela,1939,FALSE
Uruguay,Severino Varela,1939,FALSE
Uruguay,Pedro Lago,1939,FALSE
Uruguay,Pedro Lago,1939,FALSE
Uruguay,Severino Varela,1939,FALSE
Peru,Teodoro Fernandez,1939,FALSE
Chile,Alfonso DomÇðnguez,1939,FALSE
Peru,Teodoro Fernandez,1939,FALSE
Peru,Jorge Alcalde,1939,FALSE
Chile,RaulMuÇñoz,1939,FALSE
Uruguay,Severino Varela,1939,FALSE
Uruguay,Adelaido CamaitÇð,1939,FALSE
Chile,Roberto Luco,1939,FALSE
Uruguay,Oscar Chirimini,1939,FALSE
Peru,Teodoro Fernandez,1939,FALSE
